restaurant_id,name,num_reviews,latitude,longitude,timezone,location,raw_ranking,ranking_position,ranking_caba,rating,price,price_level,phone,website,email,address,postalcode,image_url,type,url,special_diets,display_hours,traveler_rating_excelente,traveler_rating_muy_bueno,traveler_rating_regular,traveler_rating_malo,traveler_rating_horrible,califications_comida,califications_servicio,califications_calidad_precio,califications_ambiente
6687276,Eterna Cadencia,57,-34.58439,-58.4361,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.5345945358276367,622.0,35.0,4.5,,$$ - $$$,47744100,http://www.eternacadencia.com,,"Honduras 5574 intersección Fitz Roy- Barrio Palermo-, Buenos Aires C1414BND Argentina",C1414BND,https://media-cdn.tripadvisor.com/media/photo-o/16/02/02/87/photo2jpg.jpg,"['$$ - $$$', 'Café', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d6687276-Reviews-Eterna_Cadencia-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,,27,20,2,0,0,4.0,4.5,4.5,5.0
10028802,Usina Cafetera,105,-34.577255,-58.48159,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.515976905822754,646.0,36.0,4.5,,$$ - $$$,+54 11 4522-9327,http://www.usinacafetera.com.ar,info@usinacafetera.com.ar,"Avenida Triunvirato 4307, Buenos Aires C1431FBG Argentina",C1431FBG,https://media-cdn.tripadvisor.com/media/photo-o/12/a0/f8/ef/donde-comienza-lo-bueno.jpg,"['$$ - $$$', 'Café', 'Contemporánea', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10028802-Reviews-Usina_Cafetera-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom - sáb', 'times': ['08:30 - 21:00']}]",55,28,10,2,5,4.5,4.5,4.0,
11724868,The Shelter,51,-34.591507,-58.38076,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.503546953201294,668.0,37.0,4.5,,$$ - $$$,+54 11 4326-3463,http://www.facebook.com/TanjongSeafoodRestaurant/,thesheltercoffee@gmail.com,"Calle Manuel de Arroyo y Pinedo 940, Buenos Aires C1007AAD Argentina",C1007AAD,https://media-cdn.tripadvisor.com/media/photo-o/18/2a/f3/e7/photo0jpg.jpg,"['$$ - $$$', 'Café', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d11724868-Reviews-The_Shelter-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,"[{'days': 'lun - sáb', 'times': ['09:00 - 20:00']}]",23,10,4,1,0,4.5,4.0,4.5,
2523430,Le Blé,500,-34.57921,-58.45464,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.4898457527160645,688.0,38.0,3.5,,$$ - $$$,4554-5350,http://www.leble.com.ar/,info@leble.com.ar,"Av. Alvarez Thomas 899 esq. Céspedes Colegiales, Buenos Aires C1427CCI Argentina",C1427CCI,https://media-cdn.tripadvisor.com/media/photo-o/1d/2f/ef/a9/interior.jpg,"['$$ - $$$', 'Francesa', 'Café', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d2523430-Reviews-Le_Ble-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['08:00 - 20:00']}, {'days': 'mar - vie', 'times': ['08:00 - 20:00']}]",95,209,88,51,27,4.0,3.5,3.5,4.0
10433808,Cachafaz Galerías Pacífico,70,-34.599102,-58.37468,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.48288369178772,705.0,39.0,4.5,,$$ - $$$,43284523,http://www.cachafaz.com,,"Calle Florida 737 Local G003 - Planta Baja, Buenos Aires C1005AAO Argentina",C1005AAO,https://media-cdn.tripadvisor.com/media/photo-o/18/60/dc/36/photo4jpg.jpg,"['$$ - $$$', 'Café', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10433808-Reviews-Cachafaz_Galerias_Pacifico-Buenos_Aires_Capital_Federal_District.html,,,8,11,4,0,0,4.5,4.5,4.0,
6855165,Birkin Coffe Bar,221,-34.580296,-58.413273,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.4823217391967773,707.0,40.0,4.0,,$$ - $$$,+54 11 4843-7470,https://www.facebook.com/birkinbar,,"República Árabe Siria 3061 Barrio Palermo, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/15/0b/fd/f9/img-20181014-165501-151.jpg,"['$$ - $$$', 'Café', 'Apto para vegetarianos', 'Opciones veganas']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d6855165-Reviews-Birkin_Coffe_Bar-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'mar - vie', 'times': ['09:00 - 21:00']}, {'days': 'sáb - dom', 'times': ['10:00 - 21:00']}]",49,82,43,14,10,4.0,3.5,3.5,4.0
7009097,Café Ouro Preto,192,-34.603874,-58.385254,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.469764709472656,725.0,41.0,4.0,,$$ - $$$,+54 11 4371-1855,http://www.facebook.com/pages/Ouro-Preto-Avcorrientes-1301/1401445589973475,,"Av. Corrientes 1301 esquina Talcahuano-Barrio Microcentro, Buenos Aires 1043 Argentina",1043,https://media-cdn.tripadvisor.com/media/photo-o/0b/ab/b1/16/20160619-181847-largejpg.jpg,"['$$ - $$$', 'Argentina']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d7009097-Reviews-Cafe_Ouro_Preto-Buenos_Aires_Capital_Federal_District.html,,,27,65,39,6,4,3.5,3.5,3.5,3.5
6433987,Import Coffee Company,84,-34.59506,-58.38441,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.467406749725342,732.0,42.0,4.0,,$$ - $$$,+54 11 4811-7764,http://www.facebook.com/importcoffeecompany,,"Calle Libertad 1150, Buenos Aires C1012AAX Argentina",C1012AAX,https://media-cdn.tripadvisor.com/media/photo-o/05/98/5c/89/import-coffee-company.jpg,"['$$ - $$$', 'Café', 'Delicatessen', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d6433987-Reviews-Import_Coffee_Company-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,"[{'days': 'lun - vie', 'times': ['08:00 - 21:00']}, {'days': 'sáb', 'times': ['10:00 - 18:00']}]",33,22,8,6,0,4.5,4.0,4.0,5.0
8856378,Starbucks,157,-34.609097,-58.380226,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.4635915756225586,741.0,43.0,4.0,,$$ - $$$,+54 11 5530-7000,http://www.starbucks.com.ar/,,"Avenida de Mayo 970, Buenos Aires C1084AAR Argentina",C1084AAR,https://media-cdn.tripadvisor.com/media/photo-o/0c/a3/dc/8a/20160803-133442-largejpg.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d8856378-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,,,27,26,16,6,7,4.0,4.0,3.0,
3764992,La Giralda,235,-34.604046,-58.38703,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.4594030380249023,751.0,44.0,3.5,,$$ - $$$,+54 11 4371-3846,http://www.facebook.com/LaGiralda1453,,"Avenida Corrientes 1453- entre Uruguay y Paranà- Centro Porteño, Buenos Aires C1042AAA Argentina",C1042AAA,https://media-cdn.tripadvisor.com/media/photo-o/0e/4b/a7/3c/photo2jpg.jpg,"['$$ - $$$', 'Café', 'Argentina']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d3764992-Reviews-La_Giralda-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['16:00 - 22:00']}, {'days': 'lun - jue', 'times': ['08:00 - 22:00']}, {'days': 'vie', 'times': ['08:00 - 00:00']}, {'days': 'sáb', 'times': ['09:00 - 00:00']}]",45,78,47,11,12,3.5,3.5,3.0,3.5
12436478,Usina Cafetera,41,-34.59138,-58.403805,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.459167957305908,752.0,45.0,4.5,,$$ - $$$,+54 11 4822-6694,http://www.usinacafetera.com.ar,info@usinacafetera.com.ar,"Antonio Beruti 2751, Buenos Aires C1425BBE Argentina",C1425BBE,https://media-cdn.tripadvisor.com/media/photo-o/1a/e0/10/26/el-cheese-cake-de-usina.jpg,"['$$ - $$$', 'Francesa', 'Café', 'Internacional']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12436478-Reviews-Usina_Cafetera-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,"[{'days': 'dom - sáb', 'times': ['08:30 - 21:00']}]",22,6,7,0,0,4.5,4.0,4.0,
4453332,Maru Botana,248,-34.56893,-58.441772,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.447028636932373,780.0,53.0,4.0,,$$ - $$$,+54 11 4772-2478,http://www.marubotana.com,,"11 de Septiembre 982- intersecciòn Olleros- Barrio Belgrano, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/07/db/60/8f/excelente-ensalada-capresse.jpg,"['$$ - $$$', 'Postres', 'Café', 'Argentina']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d4453332-Reviews-Maru_Botana-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,"[{'days': 'lun - vie', 'times': ['08:00 - 20:30']}, {'days': 'sáb - dom', 'times': ['09:00 - 20:30']}]",73,95,45,22,8,4.0,3.5,3.5,3.0
5527270,CRISOL Colegiales,139,-34.57253,-58.458134,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.4464361667633057,781.0,47.0,4.0,,$$ - $$$,+54 11 5384-1502,,,"Cap. Gral. Ramón Freire 1502 Barrio Colegiales-, Buenos Aires C1426AWF Argentina",C1426AWF,https://media-cdn.tripadvisor.com/media/photo-o/10/ca/38/56/crisol-colegiales.jpg,"['$$ - $$$', 'Bar', 'Café', 'Delicatessen']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d5527270-Reviews-CRISOL_Colegiales-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,"[{'days': 'dom', 'times': ['09:00 - 20:00']}, {'days': 'lun - sáb', 'times': ['08:00 - 20:00']}]",39,65,22,6,4,4.0,4.0,3.5,3.5
14768982,Obrador De Panes & Galletas,28,-34.61607,-58.3735,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.4423182010650635,793.0,13.0,4.5,,$$ - $$$,,https://www.facebook.com/ObradordePanes/,Obradordepanes@gmail.com,"Chile 524, Buenos Aires 1414 Argentina",1414,https://media-cdn.tripadvisor.com/media/photo-o/15/ff/3f/f4/img-20190104-095103098.jpg,"['$$ - $$$', 'Panaderías y confiterías\xa0', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d14768982-Reviews-Obrador_De_Panes_Galletas-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'jue - dom', 'times': ['08:00 - 20:30']}]",16,1,3,0,0,4.5,4.5,4.5,
15659382,Casa Telma,38,-34.61963,-58.37279,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.42879319190979,814.0,49.0,4.5,,$$ - $$$,+54 11 4300-9944,https://www.facebook.com/casatelma/,casatelma.cocina@gmail.com,"Carlos Calvo 498 San Telmo, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/19/53/e7/4d/casa-telma.jpg,"['$$ - $$$', 'Café', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d15659382-Reviews-Casa_Telma-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['09:00 - 20:00']}, {'days': 'mar - vie', 'times': ['09:00 - 20:00']}, {'days': 'sáb', 'times': ['10:00 - 20:00']}]",18,4,2,3,0,4.5,4.0,4.5,
8154541,Starbucks,116,-34.5961,-58.39321,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.4253604412078857,818.0,50.0,4.0,,$$ - $$$,+54 11 5530-7000,http://www.starbucks.com.ar/,,"Av. Callaob 1087 - Santa Fé, Buenos Aires C1023AAD Argentina",C1023AAD,https://media-cdn.tripadvisor.com/media/photo-o/0c/cb/44/96/starbucks.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d8154541-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,,,30,37,15,5,2,3.5,4.0,3.5,
13165247,Öss Kaffe,57,-34.554585,-58.455948,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.419214963912964,830.0,51.0,4.5,,$$ - $$$,+54 9 11 4490-3700,https://www.facebook.com/%C3%96SS-KAFFE-477242032655828/,,"Calle Franklin Roosevelt 1894 A pasos del Barrio Chino, Buenos Aires C1428BNH Argentina",C1428BNH,https://media-cdn.tripadvisor.com/media/photo-o/14/63/f5/70/interior-del-local.jpg,"['$$ - $$$', 'Café', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d13165247-Reviews-Oss_Kaffe-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,"[{'days': 'mar - dom', 'times': ['16:00 - 20:00']}, {'days': 'mar - vie', 'times': ['08:00 - 12:00']}, {'days': 'sáb', 'times': ['09:00 - 13:00']}]",35,6,2,0,5,4.5,5.0,4.5,
9718989,Starbucks,101,-34.604485,-58.381786,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.414273738861084,836.0,52.0,4.0,,$$ - $$$,+54 11 5530-7000,,,"Calle Cerrito 336, Buenos Aires C1010AAH Argentina",C1010AAH,https://media-cdn.tripadvisor.com/media/photo-o/0d/e9/25/e8/roll-de-canela-red-velvet.jpg,"['$$ - $$$', 'Estadounidense', 'Café', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d9718989-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,,,14,30,12,6,2,4.0,4.0,3.5,
10262094,ANDRA BAKERY,37,-34.587406,-58.39582,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.406895399093628,855.0,53.0,5.0,,$$ - $$$,+54 11 4804-0361,http://www.facebook.com/AndraBakery/,Andrabakery@gmail.com,"Vicente Lopez 2238, Buenos Aires C1128ACJ Argentina",C1128ACJ,https://media-cdn.tripadvisor.com/media/photo-o/12/68/21/46/nuestra-bienvenida.jpg,"['$$ - $$$', 'Panaderías y confiterías\xa0', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10262094-Reviews-Andra_Bakery-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'lun - sáb', 'times': ['10:00 - 18:00']}]",22,5,0,0,0,5.0,5.0,4.5,
4509003,Coco Café,139,-34.574345,-58.4219,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.3898043632507324,889.0,63.0,4.0,,$$ - $$$,+54 11 4772-7890,http://www.cococafe.com.ar,,"Demaria 4615, Buenos Aires C1425APP Argentina",C1425APP,https://media-cdn.tripadvisor.com/media/photo-o/0a/15/a1/dd/coco-cafe.jpg,"['$$ - $$$', 'Postres', 'Café', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d4509003-Reviews-Coco_Cafe-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,,30,54,19,13,4,4.0,3.5,3.5,4.0
2629743,Tienda de Cafe,242,-34.596207,-58.393337,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.389401435852051,892.0,55.0,4.0,,$$ - $$$,,http://www.tiendadecafe.com.ar,,"Elcano 3190- Esquina calle Charlone, Buenos Aires C1427EDO Argentina",C1427EDO,https://media-cdn.tripadvisor.com/media/photo-o/11/ac/5e/1f/photo1jpg.jpg,"['$$ - $$$', 'Café', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d2629743-Reviews-Tienda_de_Cafe-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,"[{'days': 'dom - sáb', 'times': ['08:00 - 20:00']}]",28,87,41,5,13,4.0,3.5,3.5,4.0
23455667,Kajue Café,17,-34.586452,-58.42417,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.3884778022766118,894.0,56.0,4.5,,$$ - $$$,+54 11 2544-0989,https://www.facebook.com/kajuecafe/,cafekajue@gmail.com,"Calle Guatemala 4665, Buenos Aires C1425 Argentina",C1425,https://media-cdn.tripadvisor.com/media/photo-o/28/09/be/02/caption.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d23455667-Reviews-Kajue_Cafe-Buenos_Aires_Capital_Federal_District.html,,,6,0,2,0,0,4.5,4.5,4.5,
6923062,Adorado Café & Bar,106,-34.579567,-58.43606,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.386032819747925,897.0,57.0,4.0,,$$ - $$$,4775 6625,http://www.facebook.com/adoradocafebar,,"Calle Nicaragua 5856, Buenos Aires C1414BWJ Argentina",C1414BWJ,https://media-cdn.tripadvisor.com/media/photo-o/15/2e/9f/32/photo5jpg.jpg,"['$$ - $$$', 'Café', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d6923062-Reviews-Adorado_Cafe_Bar-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,"[{'days': 'dom', 'times': ['10:00 - 20:00']}]",33,42,8,3,6,4.0,4.0,4.0,4.0
10041691,Maru Botana,196,-34.567856,-58.46378,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.3816733360290527,906.0,58.0,3.5,,$$ - $$$,+54 11 4551-8887,http://www.marubotana.com/,,"Echeverría 3230, Buenos Aires C1428DTB Argentina",C1428DTB,https://media-cdn.tripadvisor.com/media/photo-o/1c/83/53/a8/photo0jpg.jpg,"['$$ - $$$', 'Postres', 'Café', 'Argentina']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10041691-Reviews-Maru_Botana-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom - sáb', 'times': ['08:00 - 20:30']}]",51,73,33,18,13,4.0,3.5,3.5,3.0
10769492,Santa Café,33,-34.61157,-58.377888,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.3811304569244385,907.0,59.0,4.5,,$,+54 11 4342-4509,http://www.facebook.com/santa.cafe.ar,infosantacafe@gmail.com,"Moreno 818, Buenos Aires C1091AAR Argentina",C1091AAR,https://media-cdn.tripadvisor.com/media/photo-o/0c/be/09/ee/santa-cafe.jpg,"['$', 'Café', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10769492-Reviews-Santa_Cafe-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,"[{'days': 'lun - vie', 'times': ['08:00 - 19:00']}, {'days': 'sáb', 'times': ['10:00 - 15:00']}]",21,4,1,0,0,4.5,5.0,5.0,
2620600,Cafe La Barra,316,-34.598637,-58.373962,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.3810904026031494,908.0,61.0,3.5,,$$ - $$$,+54 11 4313-2460,http://www.facebook.com/pages/La-Barra/108000482617354,,"Avenida Cordoba 484 Corner of San Martin, Buenos Aires C1054AAQ Argentina",C1054AAQ,https://media-cdn.tripadvisor.com/media/photo-o/0d/a9/82/7a/photo1jpg.jpg,"['$$ - $$$', 'Bar', 'Café', 'Argentina']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d2620600-Reviews-Cafe_La_Barra-Buenos_Aires_Capital_Federal_District.html,,,24,72,48,13,14,3.5,3.5,3.5,4.0
9458153,Cafe Martinez,53,-34.603626,-58.380013,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.3781657218933105,917.0,60.0,4.0,,$$ - $$$,4862-2395,http://www.cafemartinez.com/,,"Avenida Corrientes 3799, Buenos Aires C1194AAD Argentina",C1194AAD,https://media-cdn.tripadvisor.com/media/photo-o/0f/88/aa/92/photo3jpg.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d9458153-Reviews-Cafe_Martinez-Buenos_Aires_Capital_Federal_District.html,,,12,17,5,0,1,4.0,3.5,3.5,
4092823,El Banderin,70,-34.60154,-58.415302,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.352529764175415,977.0,62.0,4.0,,$$ - $$$,,http://elbanderin.com.ar/,,"Guardia Vieja 3601, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/05/e8/20/84/el-banderin.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d4092823-Reviews-El_Banderin-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'lun - jue', 'times': ['08:30 - 23:00']}, {'days': 'vie', 'times': ['08:30 - 03:00']}]",16,31,10,4,0,4.0,4.0,4.0,4.0
12320705,Café Registrado,178,-34.58021,-58.437725,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.3523712158203125,978.0,63.0,4.0,,$$ - $$$,+54 11 4773-6392,http://www.caferegistrado.com,info@caferegistrado.com,"Costa Rica 5901 esquina Ravignani, Buenos Aires 1414 Argentina",1414,https://media-cdn.tripadvisor.com/media/photo-o/14/6f/a7/0e/cumple.jpg,"['$$ - $$$', 'Café', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12320705-Reviews-Cafe_Registrado-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,"[{'days': 'dom - sáb', 'times': ['08:00 - 20:00']}]",51,47,20,15,16,4.0,3.5,3.5,
4170471,Compania de chocolates,86,-34.579327,-58.408524,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.3509507179260254,980.0,64.0,4.0,,$$ - $$$,+54 11 4801-1339,http://www.companiadechocolates.com,,"Juan Francisco Segui 3551, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/05/6c/0d/2f/compania-de-chocolates.jpg,"['$$ - $$$', 'Postres', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d4170471-Reviews-Compania_de_chocolates-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['08:30 - 20:00']}, {'days': 'lun - sáb', 'times': ['08:30 - 20:30']}]",30,21,12,3,3,4.0,3.5,3.5,4.0
7906038,Café Martínez,133,-34.58249,-58.41984,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.3496828079223637,983.0,65.0,4.0,,$$ - $$$,48336833,http://www.cafemartinez.com,,"Avenida Santa Fe 3992, Buenos Aires C1425BHO Argentina",C1425BHO,https://media-cdn.tripadvisor.com/media/photo-o/14/6d/04/45/interior-con-exhibicion.jpg,"['$$ - $$$', 'Café', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d7906038-Reviews-Cafe_Martinez-Buenos_Aires_Capital_Federal_District.html,,,20,47,27,7,3,4.0,3.5,3.5,
7378314,Brioche Doree,124,-34.6041,-58.37524,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.346747398376465,991.0,66.0,4.0,,$$ - $$$,43267536,http://www.clubbriochedoree.com,clientes@clubbriochedoree.com,"Florida 340, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/07/71/3c/98/brioche-doree.jpg,"['$$ - $$$', 'Café', 'Sudamericana', 'Apto para vegetarianos']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d7378314-Reviews-Brioche_Doree-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,"[{'days': 'lun - vie', 'times': ['09:00 - 20:00']}]",23,58,18,9,3,4.0,4.0,3.5,3.5
10469211,Starbucks,59,-34.610855,-58.365875,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.340261936187744,1008.0,67.0,4.0,,$$ - $$$,+54 11 5530-7000,http://www.starbucks.com.ar/,,"Avenida Alicia Moreau de Justo 1604, Buenos Aires C1107AFF Argentina",C1107AFF,,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10469211-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,,,14,14,16,1,0,4.0,4.0,3.5,
8139914,Starbucks,93,-34.59573,-58.385715,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.337362289428711,1023.0,68.0,4.0,,$$ - $$$,+54 11 4815-7487,http://www.starbucks.com.ar/,,"Calle Talcahuano 1080 Y Avenida Santa Fe, Buenos Aires C1013AAV Argentina",C1013AAV,https://media-cdn.tripadvisor.com/media/photo-o/0a/f2/78/e5/photo0jpg.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d8139914-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,,,17,26,22,5,1,4.0,4.0,3.5,
